_id,mid,general_description,city,country,start_date,end_date,mstatus,tid,agents[0],agents[1],agents[2],agents[3],agents[4],agents[5],agents[6],agents[7],agents[8],agents[9],agents[10],agents[11],agents[12],agents[13],assets[0],assets[1],assets[2],assets[3],assets[4],assets[5],assets[6],assets[7],assets[8],assets[9],assets[10],assets[11],assets[12],assets[13],assets[14],assets[15],assets[16],assets[17],assets[18],assets[19],assets[20],assets[21],assets[22],assets[23],assets[24]
6618a853216a4bb1719b7217,3580,616 315 6354,Fullerton,US,2009-9-2,2019-11-17,completed,3580,5448,1504,1989,,,,,,,,,,,,7772,6472,4380,9334,271,9398,7213,6354,666,,,,,,,,,,,,,,,,
6618a853216a4bb1719b7218,3581,757 674 7284,Hampton,US,2012-5-23,2018-5-31,completed,3581,3939,9545,3165,6212,4566,6155,,,,,,,,,477,4195,3866,5656,,,,,,,,,,,,,,,,,,,,,
6618a853216a4bb1719b7219,3588,309 930 3808,Stavanger,NO,2021-7-24,2022-5-24,completed,3588,3219,4676,9600,8198,,,,,,,,,,,369,5679,8341,,,,,,,,,,,,,,,,,,,,,,
6618a853216a4bb1719b721a,3592,284 626 2257,Qintang,CN,2007-4-17,2021-6-5,completed,3592,2768,2901,1860,4011,6249,,,,,,,,,,5685,698,5749,3444,,,,,,,,,,,,,,,,,,,,,
6618a853216a4bb1719b721b,3595,485 151 6204,Palmasola,VE,2015-5-6,2019-10-27,completed,3595,9059,4678,4536,7096,,,,,,,,,,,5400,658,41,9401,4321,,,,,,,,,,,,,,,,,,,,
6618a853216a4bb1719b721c,3597,850 477 8991,Jihui,CN,2008-1-29,2021-12-17,completed,3597,4548,8604,1145,1932,1247,,,,,,,,,,6924,9856,7943,2888,5677,,,,,,,,,,,,,,,,,,,,
6618a853216a4bb1719b721d,3598,513 517 6918,El Rosario,SV,2017-3-19,2023-2-15,completed,3598,5830,9551,3247,2508,,,,,,,,,,,8364,6244,5817,,,,,,,,,,,,,,,,,,,,,,
6618a853216a4bb1719b721e,3603,212 212 2783,San Quintin,PH,2014-10-23,2016-3-5,completed,3603,7448,6404,1685,5890,,,,,,,,,,,9367,,,,,,,,,,,,,,,,,,,,,,,,
6618a853216a4bb1719b721f,3606,697 804 6328,Szydlowo,PL,2011-8-20,2012-8-28,completed,3606,3501,9802,9139,7529,,,,,,,,,,,140,1480,1743,313,2092,3750,,,,,,,,,,,,,,,,,,,
6618a853216a4bb1719b7220,3607,605 521 6936,Kuzhorskaya,RU,2008-11-14,2016-4-28,completed,3607,5724,8102,,,,,,,,,,,,,7410,,,,,,,,,,,,,,,,,,,,,,,,
6618a853216a4bb1719b7221,3609,651 175 5542,Haoyi,CN,2011-3-4,2019-1-27,completed,3609,9758,1155,8432,9140,3547,,,,,,,,,,8959,5920,1303,5075,215,1952,,,,,,,,,,,,,,,,,,,
6618a853216a4bb1719b7222,3611,989 895 8510,Temirtau,KZ,2014-12-29,2021-11-15,completed,3611,1519,9988,2436,1716,4160,,,,,,,,,,9925,,,,,,,,,,,,,,,,,,,,,,,,
6618a853216a4bb1719b7223,3615,583 278 4964,Banjar Taro Kelod,ID,2019-4-19,2020-8-26,completed,3615,3867,3017,3686,5973,1187,8235,6806,,,,,,,,2868,6385,3800,2218,4120,1849,7929,3857,,,,,,,,,,,,,,,,,
6618a853216a4bb1719b7224,3617,898 529 0289,Marseille,FR,2014-5-16,2016-12-9,completed,3617,1801,2082,6121,,,,,,,,,,,,9708,8744,9756,6680,5923,,,,,,,,,,,,,,,,,,,,
6618a853216a4bb1719b7225,3618,286 463 2316,Shanghu,CN,2011-8-29,2018-12-17,completed,3618,5214,773,3993,,,,,,,,,,,,9960,4292,,,,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b7226,3632,475 711 3043,Dioila,ML,2018-1-21,2023-6-16,completed,3632,5865,2340,6944,,,,,,,,,,,,4422,5907,8789,417,,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b7227,3635,965 687 8653,Shali,RU,2009-6-28,2018-2-9,completed,3635,5385,7932,4986,,,,,,,,,,,,8243,4125,3705,,,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b7228,3637,148 648 1756,Linshi,CN,2006-11-18,2012-2-4,completed,3637,752,,,,,,,,,,,,,,5727,8775,3958,4524,7313,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b7229,3639,770 504 6225,Kula,BG,2011-5-30,2020-6-21,completed,3639,2893,9807,,,,,,,,,,,,,8038,833,3498,6717,4671,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b722a,3642,135 837 2207,Fullerton,US,2012-1-25,2022-4-12,completed,3642,3089,6462,4476,6746,6705,,,,,,,,,,5418,18,8691,,,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b722b,3646,609 744 2892,Fullerton,US,2017-2-26,2021-4-2,completed,3646,8740,6614,7722,2946,,,,,,,,,,,9180,,,,,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b722c,3647,474 893 5375,Venlo,NL,2013-7-29,2020-1-10,completed,3647,4152,5887,3325,245,,,,,,,,,,,1547,2966,7495,8801,,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b722d,3648,574 907 7094,laskarzew,PL,2018-1-17,2020-6-30,completed,3648,8474,4598,2868,8148,,,,,,,,,,,7409,1666,7257,4899,4052,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b722e,3650,143 515 1985,Fullerton,US,2010-5-23,2013-1-3,completed,3650,589,7355,6159,,,,,,,,,,,,9834,6071,1998,3660,,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b722f,3652,523 730 1342,Fullerton,US,2009-12-4,2011-7-22,completed,3652,7920,3653,7408,,,,,,,,,,,,619,8476,8178,3196,6104,7781,9805,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b7230,3661,837 238 1327,Staroutkinsk,RU,2013-12-14,2018-12-28,completed,3661,1419,284,6070,1365,,,,,,,,,,,9983,6944,7289,6697,1973,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b7231,3666,345 394 9565,Kobiernice,PL,2006-4-29,2014-9-30,completed,3666,3568,,,,,,,,,,,,,,4431,8159,5127,,,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b7232,3671,565 346 1820,Woodford Hill,DM,2007-10-3,2008-1-13,completed,3671,7068,428,1449,,,,,,,,,,,,2524,9440,9934,8761,3263,5719,77,6263,7180,,,,,,,,,,,,,,,,
6618a854216a4bb1719b7233,3672,658 905 5801,Sevilla,ES,2018-4-24,2023-9-27,completed,3672,9516,8733,3430,,,,,,,,,,,,2202,9329,9325,963,,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b7234,3674,145 414 6386,Archis,AM,2006-7-14,2023-5-2,completed,3674,12,9603,8844,,,,,,,,,,,,3602,6034,5891,5791,,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b7235,3676,811 948 1517,Wenquan,CN,2008-7-16,2018-4-23,completed,3676,5613,4723,4677,,,,,,,,,,,,3162,230,283,,,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b7236,3678,880 585 0741,Shatian,CN,2011-2-10,2020-8-21,completed,3678,1054,5921,8349,8496,,,,,,,,,,,5224,596,9858,,,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b7237,3684,354 482 2807,Bieniewice,PL,2017-9-11,2022-10-16,completed,3684,1084,2574,5066,6934,,,,,,,,,,,6082,1098,7145,953,,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b7238,3685,770 611 7592,San Jose de Barlovento,VE,2008-8-9,2019-6-11,completed,3685,3982,940,2670,9221,,,,,,,,,,,4442,,,,,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b7239,3686,531 921 5384,Saldanha,ZA,2012-12-12,2013-6-3,completed,3686,9332,,,,,,,,,,,,,,7465,9325,6245,,,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b723a,3687,693 228 3503,Orsha,BY,2008-6-12,2017-8-1,completed,3687,8729,8491,6981,2941,707,6221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b723b,3689,938 710 7638,Fullerton,US,2006-12-5,2010-7-28,completed,3689,2515,8679,915,,,,,,,,,,,,3154,4318,1853,5686,8127,6759,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b723c,3690,647 877 0792,Fullerton,US,2007-10-25,2010-7-1,completed,3690,8491,113,,,,,,,,,,,,,4114,1846,3324,563,4803,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b723d,3693,236 388 0697,Argavand,AM,2015-10-25,2017-4-15,completed,3693,3620,1589,3845,8254,,,,,,,,,,,7901,4287,6006,,,,,,,,,,,,,,,,,,,,,,
6618a854216a4bb1719b723e,3695,644 370 0737,Narowlya,BY,2009-5-31,2023-3-23,completed,3695,9183,8411,1856,,,,,,,,,,,,3935,3943,98,9833,1818,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b723f,3717,605 907 1575,Bondokodi,ID,2008-9-30,2011-11-30,completed,3717,3493,1667,2358,,,,,,,,,,,,4275,1280,9974,9182,571,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7240,3718,449 238 3992,Gombe,UG,2009-10-12,2022-11-18,completed,3718,9151,6350,3719,,,,,,,,,,,,3935,3859,,,,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7241,3724,544 866 9937,Tene,ID,2011-8-16,2012-3-16,completed,3724,2604,1480,1668,,,,,,,,,,,,749,7898,8308,7071,,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7242,3732,209 775 7734,El Carmen,MX,2006-7-13,2020-12-16,completed,3732,1445,2611,3360,,,,,,,,,,,,548,1191,1311,5976,3264,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7243,3736,678 477 4667,Leones,AR,2009-8-29,2017-11-4,completed,3736,3355,2528,,,,,,,,,,,,,3121,626,,,,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7244,3737,821 772 3398,Pendembu,SL,2023-8-16,2023-12-31,completed,3737,6865,4353,4866,9733,7214,,,,,,,,,,2321,5196,,,,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7245,3738,340 588 5618,Rancamaya,ID,2014-9-20,2022-7-22,completed,3738,7931,7989,4584,3029,,,,,,,,,,,7689,,,,,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7246,3739,775 560 1503,Lewograran,ID,2018-3-21,2023-7-26,completed,3739,361,1673,1579,4289,,,,,,,,,,,1040,899,6915,1437,9227,128,1350,2043,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7247,3740,595 605 5098,Silongin,PH,2010-5-8,2022-3-1,completed,3740,6871,1244,7299,7944,9975,,,,,,,,,,4668,5060,2023,,,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7248,3742,190 492 6316,Hoorn,NL,2009-8-24,2023-11-1,completed,3742,3642,5932,4936,,,,,,,,,,,,6904,1529,1293,,,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7249,3746,797 207 7269,Xingxi,CN,2013-12-15,2015-8-11,completed,3746,3418,,,,,,,,,,,,,,7588,5502,3591,,,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b724a,3751,201 779 7007,Qusar,AZ,2013-10-13,2015-12-23,completed,3751,4763,9279,5836,4208,1626,,,,,,,,,,5606,937,9797,,,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b724b,3753,668 112 4450,Grahamstown,ZA,2014-5-30,2016-5-31,completed,3753,5978,8696,,,,,,,,,,,,,6054,8229,,,,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b724c,3754,520 805 1511,Tucson,US,2007-12-25,2020-5-28,completed,3754,7458,,,,,,,,,,,,,,7064,802,2603,7532,,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b724d,3756,593 104 9051,Bual,PH,2009-6-27,2020-9-28,completed,3756,4634,4089,5783,971,7713,,,,,,,,,,3612,8215,170,3951,2295,4843,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b724e,3760,386 597 8614,Daytona Beach,US,2017-10-17,2018-2-19,completed,3760,8237,645,,,,,,,,,,,,,8983,9358,4835,6568,9603,547,7098,4729,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b724f,3771,546 532 5346,Gbarnga,LR,2011-12-18,2021-1-3,completed,3771,1495,7021,1123,8948,4317,,,,,,,,,,9798,5653,6062,5097,5329,7453,7904,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7250,3772,896 559 7810,Zaysan,KZ,2021-5-5,2022-1-16,completed,3772,7599,1095,,,,,,,,,,,,,7094,1052,,,,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7251,3775,782 830 3498,Kawit,PH,2009-6-3,2011-7-2,completed,3775,8654,643,4407,,,,,,,,,,,,1516,4270,7302,5112,3378,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7252,3776,663 841 9301,Vesoul,FR,2014-3-6,2014-12-25,completed,3776,2979,951,2131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7253,3781,518 115 4137,Albany,US,2015-6-16,2023-9-3,completed,3781,7483,929,314,3143,7779,9889,3477,,,,,,,,3403,1155,3634,,,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7254,3782,117 283 6142,Shijing,CN,2017-11-10,2021-11-23,completed,3782,2858,7118,8128,,,,,,,,,,,,3349,3670,3017,,,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7255,3786,875 914 3535,Mberubu,NG,2012-6-15,2013-10-4,completed,3786,7807,7792,,,,,,,,,,,,,7315,5267,8236,6442,,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7256,3790,182 732 3147,Pinayagan Norte,PH,2009-4-20,2010-8-11,completed,3790,8862,7194,5654,9563,,,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,
6618a855216a4bb1719b7257,3791,948 709 2160,Blagodatnoye,RU,2007-11-22,2017-10-3,completed,3791,447,5259,5813,,,,,,,,,,,,244,8384,2524,3168,,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b7258,3792,674 164 5384,Fullerton,US,2014-9-8,2023-4-17,completed,3792,581,6192,,,,,,,,,,,,,9206,327,1134,8167,9239,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b7259,3794,574 296 9530,Jiudu,CN,2014-10-14,2016-9-4,completed,3794,6416,8983,2627,7752,,,,,,,,,,,9929,1422,,,,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b725a,3798,322 451 0817,El Carmen,CO,2008-12-12,2017-11-13,completed,3798,2397,1015,6331,8554,7752,8902,5556,,,,,,,,557,3652,,,,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b725b,3799,605 772 0348,Numan,NG,2008-3-30,2023-12-1,completed,3799,140,4466,4044,1487,,,,,,,,,,,2031,8028,,,,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b725c,3803,801 649 3958,Mainang,ID,2010-8-14,2010-10-22,completed,3803,3193,8156,9238,1762,1037,4313,,,,,,,,,3619,3238,4553,,,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b725d,3813,139 219 7167,Fullerton,US,2006-3-18,2011-5-13,completed,3813,2436,5633,1259,,,,,,,,,,,,1350,7170,,,,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b725e,3818,112 870 7481,Fullerton,US,2009-2-18,2021-9-26,completed,3818,3972,,,,,,,,,,,,,,7135,3744,2561,7694,5266,3036,5904,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b725f,3822,192 829 5244,Xinyuan,CN,2011-2-18,2018-7-27,completed,3822,9324,4604,4850,,,,,,,,,,,,1224,7246,1395,1932,9084,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b7260,3829,377 964 3413,Dongbei,CN,2008-5-11,2015-7-6,completed,3829,8581,7091,,,,,,,,,,,,,4621,6011,1201,3979,3658,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b7261,3830,830 925 9312,Hengjing,CN,2009-4-14,2010-7-13,completed,3830,6325,5361,5773,,,,,,,,,,,,1537,2622,8386,8122,,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b7262,3836,290 383 4856,Rontu,ID,2019-1-25,2019-2-10,completed,3836,1241,5775,7060,2147,8170,,,,,,,,,,4729,,,,,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b7263,3839,564 388 8785,Mananjary,MG,2012-9-24,2021-3-3,completed,3839,8618,2153,1999,7757,8611,,,,,,,,,,9950,4749,,,,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b7264,3840,649 694 7008,Palca,PE,2011-4-5,2019-12-15,completed,3840,4437,2929,7640,,,,,,,,,,,,9584,7269,1547,4314,,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b7265,3851,450 714 4292,Tawun,ID,2016-7-16,2022-2-11,completed,3851,8930,5958,,,,,,,,,,,,,6699,2534,6605,1567,687,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b7266,3853,765 440 0784,Kaniv,UA,2014-2-2,2014-7-25,completed,3853,4911,,,,,,,,,,,,,,2810,8987,9184,7237,6170,7075,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b7267,3854,868 807 5584,Kuzhu,CN,2012-7-9,2020-9-2,completed,3854,3119,,,,,,,,,,,,,,8598,4726,9517,,,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b7268,3859,925 507 3967,Zbraslav,CZ,2011-6-5,2019-1-6,completed,3859,5247,945,1479,7345,4462,7750,6061,,,,,,,,3179,7110,6502,4449,3784,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b7269,3860,819 718 5077,Pangao,PH,2018-10-11,2022-5-23,completed,3860,9502,6132,1113,5996,3840,,,,,,,,,,8279,4481,,,,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b726a,3861,915 504 8628,Trai Ngau,VN,2007-11-11,2016-8-27,completed,3861,5345,2595,7163,,,,,,,,,,,,8934,9077,,,,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b726b,3863,569 582 7993,Mamanguape,BR,2018-4-11,2023-6-1,completed,3863,7220,3899,,,,,,,,,,,,,3532,363,2154,8817,,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b726c,3864,441 761 1480,Dali,CN,2008-2-9,2022-12-10,completed,3864,9914,8189,2017,2786,7951,1436,5978,,,,,,,,4638,7535,2463,2018,9463,6222,9875,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b726d,3867,191 286 3028,Shouchun,CN,2017-7-13,2018-1-24,completed,3867,1860,4267,1538,2324,,,,,,,,,,,8959,208,2536,6965,1466,1764,3705,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b726e,3871,391 202 5603,Novopokrovka,RU,2018-9-23,2022-2-14,completed,3871,3449,7132,5515,244,949,,,,,,,,,,5178,7756,82,1683,4445,4495,9093,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b726f,3872,239 347 8644,Fullerton,US,2006-3-7,2022-10-31,completed,3872,3261,3953,,,,,,,,,,,,,7634,8435,3143,9779,7971,,,,,,,,,,,,,,,,,,,,
6618a856216a4bb1719b7270,3876,724 916 6669,Komsomolsk-on-Amur,RU,2016-5-4,2016-7-8,completed,3876,4426,2320,,,,,,,,,,,,,4808,,,,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7271,3886,511 456 3212,Miaoli,TW,2010-7-12,2015-3-26,completed,3886,8299,1697,9886,,,,,,,,,,,,2871,3926,9457,1332,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7272,3888,570 892 5566,Fullerton,US,2011-7-20,2019-2-20,completed,3888,73,2052,,,,,,,,,,,,,8087,918,,,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7273,3889,517 463 6555,Lansing,US,2016-3-13,2019-4-13,completed,3889,14,5912,4766,4082,8082,7304,9653,9211,2571,3747,,,,,1786,,,,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7274,3891,365 808 8271,Tepusteca,HN,2016-9-1,2020-4-5,completed,3891,9361,422,953,,,,,,,,,,,,863,8253,,,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7275,3902,982 959 3010,Barroso,BR,2009-8-29,2022-10-7,completed,3902,8764,2721,,,,,,,,,,,,,5010,8245,,,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7276,3906,711 531 0234,Fullerton,US,2006-9-14,2011-1-12,completed,3906,8163,2101,1944,9194,,,,,,,,,,,5076,8289,6255,,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7277,3909,274 288 9459,Surovikino,RU,2018-1-11,2023-2-2,completed,3909,5280,791,8666,6488,7325,,,,,,,,,,7075,9619,3033,1818,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7278,3910,404 100 7481,Ueda,JP,2008-4-1,2018-11-23,completed,3910,5724,6517,3178,6151,7279,295,605,,,,,,,,5223,4699,1760,5374,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7279,3912,738 398 7774,Fullerton,US,2008-9-3,2023-7-13,completed,3912,8200,5250,,,,,,,,,,,,,7603,,,,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b727a,3914,938 630 7901,Tinaquillo,VE,2013-10-12,2018-8-25,completed,3914,1622,6109,4593,2217,,,,,,,,,,,4500,2554,7919,5262,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b727b,3916,287 883 7382,Jietou,CN,2006-4-25,2016-10-13,completed,3916,,,,,,,,,,,,,,,604,1880,1,449,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b727c,3919,965 641 5611,Praingkareha,ID,2010-9-20,2014-3-26,completed,3919,1064,9836,7430,9572,7482,,,,,,,,,,213,4935,6064,6337,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b727d,3920,941 768 4177,Bradenton,US,2008-9-26,2017-9-2,completed,3920,8737,929,4938,8264,,,,,,,,,,,4778,4116,1914,685,2728,779,3506,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b727e,3921,837 533 5585,Fullerton,US,2008-7-3,2018-11-22,completed,3921,6896,174,7329,9141,9032,,,,,,,,,,174,9206,,,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b727f,3924,218 150 9678,Chatou,CN,2006-10-12,2014-4-4,completed,3924,6318,5340,,,,,,,,,,,,,8063,9216,7424,,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7280,3931,209 260 2785,Fullerton,US,2006-5-31,2012-10-12,completed,3931,9989,3772,4898,1473,,,,,,,,,,,4039,443,2364,6345,1868,9874,9730,1018,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7281,3932,813 326 2424,Sietesz,PL,2010-3-12,2012-1-5,completed,3932,3918,8567,5271,,,,,,,,,,,,5200,273,7320,1504,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7282,3935,126 719 7819,Fullerton,US,2007-7-6,2010-6-10,completed,3935,2818,9922,,,,,,,,,,,,,7913,144,4045,,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7283,3938,252 297 2392,Ben Arous,TN,2008-7-29,2011-11-22,completed,3938,6307,671,9675,4910,2127,580,,,,,,,,,8666,3667,7454,8789,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7284,3942,699 751 3842,Daminggong,CN,2016-1-8,2022-8-28,completed,3942,7801,3273,6521,9784,,,,,,,,,,,6026,6456,6274,7576,4430,8447,7432,1039,4046,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7285,3943,933 853 8297,Panalingaan,PH,2020-12-22,2023-5-20,completed,3943,7084,3850,4371,,,,,,,,,,,,9046,8773,,,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7286,3946,478 526 9051,Oesain,ID,2016-6-7,2020-6-30,completed,3946,5628,7972,,,,,,,,,,,,,9431,320,1630,4735,2403,1568,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7287,3955,799 876 1731,Changshou,CN,2009-10-20,2019-12-18,completed,3955,7624,7448,8316,,,,,,,,,,,,1858,9073,28,1220,,,,,,,,,,,,,,,,,,,,,
6618a857216a4bb1719b7288,3956,168 620 6079,Singgit,ID,2021-4-7,2023-1-31,completed,3956,3653,819,1322,4797,633,,,,,,,,,,3703,2098,,,,,,,,,,,,,,,,,,,,,,,
6618a858216a4bb1719b7289,3961,887 107 0282,San Ramon,NI,2010-3-16,2019-1-11,completed,3961,7441,9944,5088,,,,,,,,,,,,698,8928,4616,,,,,,,,,,,,,,,,,,,,,,
6618a858216a4bb1719b728a,3964,626 909 0819,Namangan Shahri,UZ,2006-6-23,2014-7-25,completed,3964,9830,1847,3384,4421,9490,409,5838,4766,,,,,,,2246,4232,640,6764,9069,8,1018,,,,,,,,,,,,,,,,,,
6618a858216a4bb1719b728b,3965,848 399 8075,Nyapar,ID,2009-5-27,2013-8-8,completed,3965,8297,,,,,,,,,,,,,,9644,3639,3726,,,,,,,,,,,,,,,,,,,,,,
6618a858216a4bb1719b728c,3968,924 818 4313,Si Sa Ket,TH,2014-2-26,2014-9-29,completed,3968,4350,358,,,,,,,,,,,,,2863,7466,9546,7131,1995,,,,,,,,,,,,,,,,,,,,
6618a858216a4bb1719b728d,3970,508 490 6765,Oslo,NO,2009-8-7,2021-3-6,completed,3970,7120,980,8977,6376,,,,,,,,,,,6627,7526,9167,,,,,,,,,,,,,,,,,,,,,,
6618a858216a4bb1719b728e,3971,393 499 3947,Yancheng,CN,2016-8-1,2016-11-7,completed,3971,7413,9205,9984,7996,,,,,,,,,,,1545,4720,9403,,,,,,,,,,,,,,,,,,,,,,
6618a858216a4bb1719b728f,3978,879 784 1693,Madingou,CG,2012-9-20,2020-5-23,completed,3978,6477,2988,8016,,,,,,,,,,,,3454,3462,,,,,,,,,,,,,,,,,,,,,,,
6618a858216a4bb1719b7290,3979,915 723 1764,Hongchuan,CN,2013-5-17,2022-9-4,completed,3979,7750,7157,2625,,,,,,,,,,,,8899,8545,5545,7028,,,,,,,,,,,,,,,,,,,,,
6618a858216a4bb1719b7291,3984,678 945 8537,Minh LÆ°Æ¡ng,VN,2006-11-2,2020-12-6,completed,3984,9185,2844,1682,,,,,,,,,,,,8664,9083,9908,5936,4942,4784,9645,,,,,,,,,,,,,,,,,,
6618a858216a4bb1719b7292,3985,960 262 4945,Yamaranguila,HN,2007-7-19,2020-5-2,completed,3985,6191,1614,1720,9518,,,,,,,,,,,4540,9101,3620,4129,2855,,,,,,,,,,,,,,,,,,,,
6618a858216a4bb1719b7293,3986,543 595 1109,Saint-Nazaire,FR,2010-8-24,2020-1-25,completed,3986,9796,4681,8449,,,,,,,,,,,,5558,6155,4852,,,,,,,,,,,,,,,,,,,,,,
6618a858216a4bb1719b7294,3990,875 175 9573,Bromma,SE,2019-12-25,2023-4-20,completed,3990,5247,3146,8267,7377,9832,254,5812,,,,,,,,2954,7622,7487,2942,9428,,,,,,,,,,,,,,,,,,,,
6618a858216a4bb1719b7295,4000,308 977 1352,Yuta,PS,2006-5-11,2009-2-12,completed,4000,8250,2467,132,,,,,,,,,,,,4621,2864,,,,,,,,,,,,,,,,,,,,,,,
6618a858216a4bb1719b7296,4008,682 570 6357,Dobryanka,RU,2006-11-14,2013-4-6,completed,4008,6258,3141,3005,2890,,,,,,,,,,,3781,5733,6540,1200,,,,,,,,,,,,,,,,,,,,,
